year,state_abbr,state_fips,state_name,fatal_shootings,population,fatal_shootings_per_100k,fatal_shootings_per_1m,unarmed_count,unarmed_per_1m,armed_with_gun_count,armed_with_gun_per_1m,mental_illness_related_count,mental_illness_related_per_1m,body_camera_count,body_camera_per_1m,race_known_count,race_missing_count,population_source_vintage,population_source_url
2021,MT,30,Montana,7,1106416,0.6327,6.3267,0,0.0,3,2.7115,0,0.0,0,0.0,6,1,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2021,NC,37,North Carolina,27,10565503,0.2555,2.5555,2,0.1893,13,1.2304,2,0.1893,5,0.4732,27,0,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2021,ND,38,North Dakota,3,777977,0.3856,3.8562,0,0.0,2,2.5708,1,1.2854,1,1.2854,3,0,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2021,NE,31,Nebraska,10,1964697,0.509,5.0898,0,0.0,9,4.5809,3,1.527,3,1.527,10,0,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2021,NH,33,New Hampshire,2,1387907,0.1441,1.441,0,0.0,2,1.441,1,0.7205,0,0.0,2,0,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2021,NJ,34,New Jersey,11,9266509,0.1187,1.1871,0,0.0,2,0.2158,2,0.2158,4,0.4317,8,3,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2021,NM,35,New Mexico,26,2117300,1.228,12.2798,1,0.4723,18,8.5014,2,0.9446,5,2.3615,21,5,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2021,NV,32,Nevada,12,3148472,0.3811,3.8114,0,0.0,7,2.2233,1,0.3176,3,0.9528,10,2,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2021,NY,36,New York,19,19835345,0.0958,0.9579,0,0.0,8,0.4033,5,0.2521,7,0.3529,19,0,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2021,OH,39,Ohio,26,11761443,0.2211,2.2106,1,0.085,17,1.4454,5,0.4251,8,0.6802,26,0,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2021,OK,40,Oklahoma,18,3992760,0.4508,4.5082,0,0.0,11,2.755,5,1.2523,5,1.2523,15,3,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2021,OR,41,Oregon,17,4254691,0.3996,3.9956,0,0.0,7,1.6452,4,0.9401,2,0.4701,17,0,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2021,PA,42,Pennsylvania,24,13016628,0.1844,1.8438,2,0.1536,10,0.7682,5,0.3841,1,0.0768,21,3,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2021,RI,44,Rhode Island,1,1097381,0.0911,0.9113,0,0.0,1,0.9113,1,0.9113,0,0.0,1,0,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2021,SC,45,South Carolina,16,5194346,0.308,3.0803,0,0.0,11,2.1177,2,0.385,4,0.7701,15,1,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2021,SD,46,South Dakota,3,896303,0.3347,3.3471,0,0.0,1,1.1157,1,1.1157,0,0.0,3,0,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2021,TN,47,Tennessee,34,6966687,0.488,4.8804,1,0.1435,23,3.3014,7,1.0048,7,1.0048,33,1,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2021,TX,48,Texas,96,29572672,0.3246,3.2462,4,0.1353,67,2.2656,17,0.5749,29,0.9806,96,0,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2021,UT,49,Utah,12,3339874,0.3593,3.5929,0,0.0,8,2.3953,0,0.0,4,1.1976,7,5,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2021,VA,51,Virginia,21,8660007,0.2425,2.4249,1,0.1155,11,1.2702,5,0.5774,1,0.1155,20,1,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2021,VT,50,Vermont,2,647238,0.309,3.0901,1,1.545,0,0.0,0,0.0,0,0.0,1,1,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2021,WA,53,Washington,13,7744316,0.1679,1.6787,1,0.1291,8,1.033,1,0.1291,3,0.3874,9,4,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2021,WI,55,Wisconsin,11,5882128,0.187,1.8701,0,0.0,8,1.3601,2,0.34,3,0.51,11,0,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2021,WV,54,West Virginia,6,1785921,0.336,3.3596,0,0.0,4,2.2397,0,0.0,0,0.0,3,3,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2021,WY,56,Wyoming,3,579662,0.5175,5.1754,0,0.0,2,3.4503,1,1.7251,0,0.0,3,0,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2022,AK,02,Alaska,5,733659,0.6815,6.8152,0,0.0,5,6.8152,0,0.0,0,0.0,1,4,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2022,AL,01,Alabama,20,5076868,0.3939,3.9394,0,0.0,15,2.9546,1,0.197,0,0.0,17,3,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2022,AR,05,Arkansas,16,3047429,0.525,5.2503,0,0.0,12,3.9377,2,0.6563,1,0.3281,11,5,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2022,AZ,04,Arizona,52,7370065,0.7056,7.0556,3,0.4071,27,3.6635,6,0.8141,11,1.4925,39,13,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2022,CA,06,California,129,39125347,0.3297,3.2971,8,0.2045,59,1.508,14,0.3578,33,0.8434,87,42,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2022,CO,08,Colorado,40,5853355,0.6834,6.8337,2,0.3417,23,3.9294,6,1.0251,9,1.5376,32,8,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2022,CT,09,Connecticut,1,3618707,0.0276,0.2763,0,0.0,1,0.2763,0,0.0,0,0.0,1,0,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2022,DC,11,District of Columbia,3,674501,0.4448,4.4477,0,0.0,2,2.9652,1,1.4826,1,1.4826,3,0,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2022,DE,10,Delaware,2,1020279,0.196,1.9602,0,0.0,1,0.9801,0,0.0,0,0.0,2,0,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2022,FL,12,Florida,62,22413989,0.2766,2.7661,5,0.2231,39,1.74,11,0.4908,15,0.6692,50,12,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2022,GA,13,Georgia,49,10929992,0.4483,4.4831,2,0.183,29,2.6532,6,0.5489,2,0.183,43,6,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2022,HI,15,Hawaii,2,1437812,0.1391,1.391,0,0.0,1,0.6955,1,0.6955,1,0.6955,0,2,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2022,IA,19,Iowa,6,3201890,0.1874,1.8739,0,0.0,5,1.5616,0,0.0,2,0.6246,5,1,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2022,ID,16,Idaho,7,1942951,0.3603,3.6028,0,0.0,2,1.0294,1,0.5147,1,0.5147,6,1,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2022,IL,17,Illinois,24,12609577,0.1903,1.9033,0,0.0,19,1.5068,3,0.2379,5,0.3965,16,8,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2022,IN,18,Indiana,17,6841491,0.2485,2.4848,0,0.0,10,1.4617,6,0.877,7,1.0232,16,1,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2022,KS,20,Kansas,12,2938034,0.4084,4.0844,1,0.3404,7,2.3825,1,0.3404,1,0.3404,11,1,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2022,KY,21,Kentucky,16,4521238,0.3539,3.5389,0,0.0,13,2.8753,3,0.6635,2,0.4424,11,5,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2022,LA,22,Louisiana,19,4600892,0.413,4.1296,3,0.652,8,1.7388,1,0.2173,3,0.652,14,5,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2022,MA,25,Massachusetts,5,7025465,0.0712,0.7117,0,0.0,0,0.0,3,0.427,1,0.1423,5,0,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2022,MD,24,Maryland,11,6183257,0.1779,1.779,1,0.1617,4,0.6469,2,0.3235,5,0.8086,11,0,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2022,ME,23,Maine,5,1391585,0.3593,3.593,1,0.7186,3,2.1558,2,1.4372,0,0.0,5,0,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2022,MI,26,Michigan,20,10043906,0.1991,1.9913,2,0.1991,13,1.2943,5,0.4978,5,0.4978,16,4,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2022,MN,27,Minnesota,9,5727565,0.1571,1.5713,0,0.0,3,0.5238,4,0.6984,5,0.873,9,0,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2022,MO,29,Missouri,29,6179285,0.4693,4.6931,1,0.1618,18,2.913,3,0.4855,4,0.6473,25,4,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2022,MS,28,Mississippi,13,2941237,0.442,4.4199,0,0.0,10,3.3999,2,0.68,0,0.0,11,2,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2022,MT,30,Montana,7,1121533,0.6241,6.2415,0,0.0,3,2.6749,0,0.0,1,0.8916,6,1,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2022,NC,37,North Carolina,32,10705768,0.2989,2.989,0,0.0,20,1.8682,9,0.8407,5,0.467,30,2,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2022,ND,38,North Dakota,3,780191,0.3845,3.8452,2,2.5635,1,1.2817,1,1.2817,0,0.0,3,0,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2022,NE,31,Nebraska,4,1972595,0.2028,2.0278,1,0.5069,2,1.0139,0,0.0,2,1.0139,4,0,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2022,NH,33,New Hampshire,4,1396647,0.2864,2.864,0,0.0,1,0.716,1,0.716,1,0.716,3,1,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2022,NJ,34,New Jersey,8,9298402,0.086,0.8604,0,0.0,3,0.3226,0,0.0,1,0.1075,6,2,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2022,NM,35,New Mexico,30,2112859,1.4199,14.1988,2,0.9466,16,7.5727,7,3.313,5,2.3665,22,8,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2022,NV,32,Nevada,15,3177672,0.472,4.7204,0,0.0,10,3.147,0,0.0,2,0.6294,14,1,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2022,NY,36,New York,21,19713025,0.1065,1.0653,0,0.0,13,0.6595,4,0.2029,5,0.2536,21,0,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2022,OH,39,Ohio,38,11764950,0.323,3.2299,3,0.255,27,2.295,5,0.425,15,1.275,37,1,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2022,OK,40,Oklahoma,28,4025327,0.6956,6.956,1,0.2484,18,4.4717,1,0.2484,4,0.9937,22,6,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2022,OR,41,Oregon,23,4245964,0.5417,5.4169,4,0.9421,11,2.5907,3,0.7066,2,0.471,16,7,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2022,PA,42,Pennsylvania,23,12984655,0.1771,1.7713,0,0.0,20,1.5403,5,0.3851,1,0.077,21,2,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2022,RI,44,Rhode Island,1,1098275,0.0911,0.9105,0,0.0,0,0.0,0,0.0,0,0.0,1,0,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2022,SC,45,South Carolina,21,5288957,0.3971,3.9705,2,0.3781,9,1.7017,4,0.7563,4,0.7563,20,1,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2022,SD,46,South Dakota,7,909156,0.7699,7.6994,0,0.0,5,5.4996,4,4.3997,4,4.3997,6,1,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2022,TN,47,Tennessee,30,7063325,0.4247,4.2473,1,0.1416,20,2.8315,4,0.5663,3,0.4247,30,0,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2022,TX,48,Texas,118,30118002,0.3918,3.9179,6,0.1992,84,2.789,13,0.4316,21,0.6973,115,3,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2022,UT,49,Utah,11,3393928,0.3241,3.2411,0,0.0,6,1.7679,3,0.8839,2,0.5893,9,2,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2022,VA,51,Virginia,24,8681038,0.2765,2.7646,0,0.0,18,2.0735,3,0.3456,6,0.6912,22,2,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2022,VT,50,Vermont,2,647614,0.3088,3.0883,0,0.0,1,1.5441,1,1.5441,0,0.0,2,0,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2022,WA,53,Washington,39,7786828,0.5008,5.0085,0,0.0,20,2.5684,3,0.3853,7,0.899,25,14,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2022,WI,55,Wisconsin,12,5903472,0.2033,2.0327,0,0.0,10,1.6939,1,0.1694,4,0.6776,12,0,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2022,WV,54,West Virginia,12,1774003,0.6764,6.7644,0,0.0,10,5.637,2,1.1274,0,0.0,8,4,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2022,WY,56,Wyoming,10,581742,1.719,17.1898,0,0.0,8,13.7518,0,0.0,0,0.0,8,2,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2023,AK,02,Alaska,6,734654,0.8167,8.1671,0,0.0,6,8.1671,0,0.0,0,0.0,2,4,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2023,AL,01,Alabama,29,5117850,0.5666,5.6664,0,0.0,22,4.2987,5,0.977,4,0.7816,26,3,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2023,AR,05,Arkansas,13,3069856,0.4235,4.2347,1,0.3257,8,2.606,2,0.6515,1,0.3257,11,2,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2023,AZ,04,Arizona,48,7452073,0.6441,6.4412,1,0.1342,28,3.7573,4,0.5368,14,1.8787,39,9,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2023,CA,06,California,137,39181667,0.3497,3.4965,11,0.2807,59,1.5058,20,0.5104,51,1.3016,101,36,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2023,CO,08,Colorado,41,5912240,0.6935,6.9348,3,0.5074,29,4.9051,3,0.5074,20,3.3828,30,11,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2023,CT,09,Connecticut,6,3641369,0.1648,1.6477,1,0.2746,3,0.8239,0,0.0,5,1.3731,5,1,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2023,DC,11,District of Columbia,4,682559,0.586,5.8603,0,0.0,3,4.3952,0,0.0,2,2.9301,4,0,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2023,DE,10,Delaware,2,1035354,0.1932,1.9317,0,0.0,0,0.0,0,0.0,1,0.9659,2,0,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2023,FL,12,Florida,81,22929248,0.3533,3.5326,2,0.0872,57,2.4859,16,0.6978,18,0.785,70,11,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2023,GA,13,Georgia,49,11063669,0.4429,4.4289,3,0.2712,37,3.3443,4,0.3615,4,0.3615,37,12,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2023,HI,15,Hawaii,4,1434950,0.2788,2.7876,1,0.6969,2,1.3938,1,0.6969,2,1.3938,1,3,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2023,IA,19,Iowa,4,3214739,0.1244,1.2443,0,0.0,2,0.6221,0,0.0,1,0.3111,4,0,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2023,ID,16,Idaho,14,1970497,0.7105,7.1048,0,0.0,6,3.0449,2,1.015,2,1.015,9,5,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2023,IL,17,Illinois,25,12633389,0.1979,1.9789,0,0.0,13,1.029,5,0.3958,11,0.8707,21,4,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2023,IN,18,Indiana,33,6881373,0.4796,4.7956,0,0.0,24,3.4877,6,0.8719,18,2.6158,29,4,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2023,KS,20,Kansas,9,2949749,0.3051,3.0511,0,0.0,3,1.017,2,0.678,3,1.017,7,2,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2023,KY,21,Kentucky,18,4549953,0.3956,3.9561,0,0.0,9,1.978,1,0.2198,5,1.0989,14,4,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2023,LA,22,Louisiana,20,4598777,0.4349,4.349,2,0.4349,13,2.8268,0,0.0,5,1.0872,14,6,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2023,MA,25,Massachusetts,5,7073479,0.0707,0.7069,0,0.0,2,0.2827,1,0.1414,2,0.2827,5,0,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2023,MD,24,Maryland,7,6204927,0.1128,1.1281,1,0.1612,4,0.6446,1,0.1612,3,0.4835,6,1,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2023,ME,23,Maine,5,1401992,0.3566,3.5664,0,0.0,4,2.8531,0,0.0,0,0.0,5,0,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2023,MI,26,Michigan,29,10062124,0.2882,2.8821,1,0.0994,21,2.087,3,0.2981,4,0.3975,18,11,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2023,MN,27,Minnesota,8,5752998,0.1391,1.3906,0,0.0,4,0.6953,0,0.0,7,1.2168,6,2,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2023,MO,29,Missouri,27,6205956,0.4351,4.3507,1,0.1611,18,2.9004,5,0.8057,4,0.6445,22,5,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2023,MS,28,Mississippi,16,2942470,0.5438,5.4376,1,0.3399,11,3.7384,1,0.3399,1,0.3399,9,7,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2023,MT,30,Montana,7,1130612,0.6191,6.1913,0,0.0,5,4.4224,2,1.769,0,0.0,5,2,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2023,NC,37,North Carolina,41,10871849,0.3771,3.7712,4,0.3679,27,2.4835,8,0.7358,6,0.5519,35,6,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2023,ND,38,North Dakota,2,787071,0.2541,2.5411,0,0.0,2,2.5411,0,0.0,1,1.2705,1,1,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2023,NE,31,Nebraska,5,1988172,0.2515,2.5149,0,0.0,4,2.0119,2,1.0059,1,0.503,4,1,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2023,NH,33,New Hampshire,4,1401530,0.2854,2.854,0,0.0,3,2.1405,3,2.1405,2,1.427,3,1,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2023,NJ,34,New Jersey,11,9395315,0.1171,1.1708,0,0.0,5,0.5322,2,0.2129,4,0.4257,8,3,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2023,NM,35,New Mexico,22,2119349,1.0381,10.3805,1,0.4718,13,6.134,4,1.8874,8,3.7747,14,8,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2023,NV,32,Nevada,19,3211077,0.5917,5.917,1,0.3114,10,3.1142,2,0.6228,8,2.4914,17,2,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
