state_abbr,state_name,region,observed,expected_region_year_model,avg_population,residual_obs_minus_expected,standardized_residual,observed_rate_per_1m,expected_rate_per_1m
MI,New Jersey,West,0,0.0,,0.0,,,
MI,New Jersey,South,0,0.0,,0.0,,,
MI,New Jersey,Midwest,0,0.0,,0.0,,,
MI,New Jersey,Northeast,0,0.0,,0.0,,,
MI,New Mexico,West,0,0.0,,0.0,,,
MI,New Mexico,South,0,0.0,,0.0,,,
MI,New Mexico,Midwest,0,0.0,,0.0,,,
MI,New Mexico,Northeast,0,0.0,,0.0,,,
MI,New York,West,0,0.0,,0.0,,,
MI,New York,South,0,0.0,,0.0,,,
MI,New York,Midwest,0,0.0,,0.0,,,
MI,New York,Northeast,0,0.0,,0.0,,,
MI,North Carolina,West,0,0.0,,0.0,,,
MI,North Carolina,South,0,0.0,,0.0,,,
MI,North Carolina,Midwest,0,0.0,,0.0,,,
MI,North Carolina,Northeast,0,0.0,,0.0,,,
MI,North Dakota,West,0,0.0,,0.0,,,
MI,North Dakota,South,0,0.0,,0.0,,,
MI,North Dakota,Midwest,0,0.0,,0.0,,,
MI,North Dakota,Northeast,0,0.0,,0.0,,,
MI,Ohio,West,0,0.0,,0.0,,,
MI,Ohio,South,0,0.0,,0.0,,,
MI,Ohio,Midwest,0,0.0,,0.0,,,
MI,Ohio,Northeast,0,0.0,,0.0,,,
MI,Oklahoma,West,0,0.0,,0.0,,,
MI,Oklahoma,South,0,0.0,,0.0,,,
MI,Oklahoma,Midwest,0,0.0,,0.0,,,
MI,Oklahoma,Northeast,0,0.0,,0.0,,,
MI,Oregon,West,0,0.0,,0.0,,,
MI,Oregon,South,0,0.0,,0.0,,,
MI,Oregon,Midwest,0,0.0,,0.0,,,
MI,Oregon,Northeast,0,0.0,,0.0,,,
MI,Pennsylvania,West,0,0.0,,0.0,,,
MI,Pennsylvania,South,0,0.0,,0.0,,,
MI,Pennsylvania,Midwest,0,0.0,,0.0,,,
MI,Pennsylvania,Northeast,0,0.0,,0.0,,,
MI,Rhode Island,West,0,0.0,,0.0,,,
MI,Rhode Island,South,0,0.0,,0.0,,,
MI,Rhode Island,Midwest,0,0.0,,0.0,,,
MI,Rhode Island,Northeast,0,0.0,,0.0,,,
MI,South Carolina,West,0,0.0,,0.0,,,
MI,South Carolina,South,0,0.0,,0.0,,,
MI,South Carolina,Midwest,0,0.0,,0.0,,,
MI,South Carolina,Northeast,0,0.0,,0.0,,,
MI,South Dakota,West,0,0.0,,0.0,,,
MI,South Dakota,South,0,0.0,,0.0,,,
MI,South Dakota,Midwest,0,0.0,,0.0,,,
MI,South Dakota,Northeast,0,0.0,,0.0,,,
MI,Tennessee,West,0,0.0,,0.0,,,
MI,Tennessee,South,0,0.0,,0.0,,,
MI,Tennessee,Midwest,0,0.0,,0.0,,,
MI,Tennessee,Northeast,0,0.0,,0.0,,,
MI,Texas,West,0,0.0,,0.0,,,
MI,Texas,South,0,0.0,,0.0,,,
MI,Texas,Midwest,0,0.0,,0.0,,,
MI,Texas,Northeast,0,0.0,,0.0,,,
MI,Utah,West,0,0.0,,0.0,,,
MI,Utah,South,0,0.0,,0.0,,,
MI,Utah,Midwest,0,0.0,,0.0,,,
MI,Utah,Northeast,0,0.0,,0.0,,,
MI,Vermont,West,0,0.0,,0.0,,,
MI,Vermont,South,0,0.0,,0.0,,,
MI,Vermont,Midwest,0,0.0,,0.0,,,
MI,Vermont,Northeast,0,0.0,,0.0,,,
MI,Virginia,West,0,0.0,,0.0,,,
MI,Virginia,South,0,0.0,,0.0,,,
MI,Virginia,Midwest,0,0.0,,0.0,,,
MI,Virginia,Northeast,0,0.0,,0.0,,,
MI,Washington,West,0,0.0,,0.0,,,
MI,Washington,South,0,0.0,,0.0,,,
MI,Washington,Midwest,0,0.0,,0.0,,,
MI,Washington,Northeast,0,0.0,,0.0,,,
MI,West Virginia,West,0,0.0,,0.0,,,
MI,West Virginia,South,0,0.0,,0.0,,,
MI,West Virginia,Midwest,0,0.0,,0.0,,,
MI,West Virginia,Northeast,0,0.0,,0.0,,,
MI,Wisconsin,West,0,0.0,,0.0,,,
MI,Wisconsin,South,0,0.0,,0.0,,,
MI,Wisconsin,Midwest,0,0.0,,0.0,,,
MI,Wisconsin,Northeast,0,0.0,,0.0,,,
MI,Wyoming,West,0,0.0,,0.0,,,
MI,Wyoming,South,0,0.0,,0.0,,,
MI,Wyoming,Midwest,0,0.0,,0.0,,,
MI,Wyoming,Northeast,0,0.0,,0.0,,,
MN,Alabama,West,0,0.0,,0.0,,,
MN,Alabama,South,0,0.0,,0.0,,,
MN,Alabama,Midwest,0,0.0,,0.0,,,
MN,Alabama,Northeast,0,0.0,,0.0,,,
MN,Alaska,West,0,0.0,,0.0,,,
MN,Alaska,South,0,0.0,,0.0,,,
MN,Alaska,Midwest,0,0.0,,0.0,,,
MN,Alaska,Northeast,0,0.0,,0.0,,,
MN,Arizona,West,0,0.0,,0.0,,,
MN,Arizona,South,0,0.0,,0.0,,,
MN,Arizona,Midwest,0,0.0,,0.0,,,
MN,Arizona,Northeast,0,0.0,,0.0,,,
MN,Arkansas,West,0,0.0,,0.0,,,
MN,Arkansas,South,0,0.0,,0.0,,,
MN,Arkansas,Midwest,0,0.0,,0.0,,,
MN,Arkansas,Northeast,0,0.0,,0.0,,,
MN,California,West,0,0.0,,0.0,,,
MN,California,South,0,0.0,,0.0,,,
MN,California,Midwest,0,0.0,,0.0,,,
MN,California,Northeast,0,0.0,,0.0,,,
MN,Colorado,West,0,0.0,,0.0,,,
MN,Colorado,South,0,0.0,,0.0,,,
MN,Colorado,Midwest,0,0.0,,0.0,,,
MN,Colorado,Northeast,0,0.0,,0.0,,,
MN,Connecticut,West,0,0.0,,0.0,,,
MN,Connecticut,South,0,0.0,,0.0,,,
MN,Connecticut,Midwest,0,0.0,,0.0,,,
MN,Connecticut,Northeast,0,0.0,,0.0,,,
MN,Delaware,West,0,0.0,,0.0,,,
MN,Delaware,South,0,0.0,,0.0,,,
MN,Delaware,Midwest,0,0.0,,0.0,,,
MN,Delaware,Northeast,0,0.0,,0.0,,,
MN,District of Columbia,West,0,0.0,,0.0,,,
MN,District of Columbia,South,0,0.0,,0.0,,,
MN,District of Columbia,Midwest,0,0.0,,0.0,,,
MN,District of Columbia,Northeast,0,0.0,,0.0,,,
MN,Florida,West,0,0.0,,0.0,,,
MN,Florida,South,0,0.0,,0.0,,,
MN,Florida,Midwest,0,0.0,,0.0,,,
MN,Florida,Northeast,0,0.0,,0.0,,,
MN,Georgia,West,0,0.0,,0.0,,,
MN,Georgia,South,0,0.0,,0.0,,,
MN,Georgia,Midwest,0,0.0,,0.0,,,
MN,Georgia,Northeast,0,0.0,,0.0,,,
MN,Hawaii,West,0,0.0,,0.0,,,
MN,Hawaii,South,0,0.0,,0.0,,,
MN,Hawaii,Midwest,0,0.0,,0.0,,,
MN,Hawaii,Northeast,0,0.0,,0.0,,,
MN,Idaho,West,0,0.0,,0.0,,,
MN,Idaho,South,0,0.0,,0.0,,,
MN,Idaho,Midwest,0,0.0,,0.0,,,
MN,Idaho,Northeast,0,0.0,,0.0,,,
MN,Illinois,West,0,0.0,,0.0,,,
MN,Illinois,South,0,0.0,,0.0,,,
MN,Illinois,Midwest,0,0.0,,0.0,,,
MN,Illinois,Northeast,0,0.0,,0.0,,,
MN,Indiana,West,0,0.0,,0.0,,,
MN,Indiana,South,0,0.0,,0.0,,,
MN,Indiana,Midwest,0,0.0,,0.0,,,
MN,Indiana,Northeast,0,0.0,,0.0,,,
MN,Iowa,West,0,0.0,,0.0,,,
MN,Iowa,South,0,0.0,,0.0,,,
MN,Iowa,Midwest,0,0.0,,0.0,,,
MN,Iowa,Northeast,0,0.0,,0.0,,,
MN,Kansas,West,0,0.0,,0.0,,,
MN,Kansas,South,0,0.0,,0.0,,,
MN,Kansas,Midwest,0,0.0,,0.0,,,
MN,Kansas,Northeast,0,0.0,,0.0,,,
MN,Kentucky,West,0,0.0,,0.0,,,
MN,Kentucky,South,0,0.0,,0.0,,,
MN,Kentucky,Midwest,0,0.0,,0.0,,,
MN,Kentucky,Northeast,0,0.0,,0.0,,,
MN,Louisiana,West,0,0.0,,0.0,,,
MN,Louisiana,South,0,0.0,,0.0,,,
MN,Louisiana,Midwest,0,0.0,,0.0,,,
MN,Louisiana,Northeast,0,0.0,,0.0,,,
MN,Maine,West,0,0.0,,0.0,,,
MN,Maine,South,0,0.0,,0.0,,,
MN,Maine,Midwest,0,0.0,,0.0,,,
MN,Maine,Northeast,0,0.0,,0.0,,,
MN,Maryland,West,0,0.0,,0.0,,,
MN,Maryland,South,0,0.0,,0.0,,,
MN,Maryland,Midwest,0,0.0,,0.0,,,
MN,Maryland,Northeast,0,0.0,,0.0,,,
MN,Massachusetts,West,0,0.0,,0.0,,,
MN,Massachusetts,South,0,0.0,,0.0,,,
MN,Massachusetts,Midwest,0,0.0,,0.0,,,
MN,Massachusetts,Northeast,0,0.0,,0.0,,,
MN,Michigan,West,0,0.0,,0.0,,,
MN,Michigan,South,0,0.0,,0.0,,,
MN,Michigan,Midwest,0,0.0,,0.0,,,
MN,Michigan,Northeast,0,0.0,,0.0,,,
MN,Minnesota,West,0,0.0,,0.0,,,
MN,Minnesota,South,0,0.0,,0.0,,,
MN,Minnesota,Northeast,0,0.0,,0.0,,,
MN,Mississippi,West,0,0.0,,0.0,,,
MN,Mississippi,South,0,0.0,,0.0,,,
MN,Mississippi,Midwest,0,0.0,,0.0,,,
MN,Mississippi,Northeast,0,0.0,,0.0,,,
MN,Missouri,West,0,0.0,,0.0,,,
MN,Missouri,South,0,0.0,,0.0,,,
MN,Missouri,Midwest,0,0.0,,0.0,,,
MN,Missouri,Northeast,0,0.0,,0.0,,,
MN,Montana,West,0,0.0,,0.0,,,
MN,Montana,South,0,0.0,,0.0,,,
MN,Montana,Midwest,0,0.0,,0.0,,,
MN,Montana,Northeast,0,0.0,,0.0,,,
MN,Nebraska,West,0,0.0,,0.0,,,
MN,Nebraska,South,0,0.0,,0.0,,,
MN,Nebraska,Midwest,0,0.0,,0.0,,,
MN,Nebraska,Northeast,0,0.0,,0.0,,,
MN,Nevada,West,0,0.0,,0.0,,,
MN,Nevada,South,0,0.0,,0.0,,,
MN,Nevada,Midwest,0,0.0,,0.0,,,
MN,Nevada,Northeast,0,0.0,,0.0,,,
MN,New Hampshire,West,0,0.0,,0.0,,,
MN,New Hampshire,South,0,0.0,,0.0,,,
MN,New Hampshire,Midwest,0,0.0,,0.0,,,
MN,New Hampshire,Northeast,0,0.0,,0.0,,,
MN,New Jersey,West,0,0.0,,0.0,,,
MN,New Jersey,South,0,0.0,,0.0,,,
MN,New Jersey,Midwest,0,0.0,,0.0,,,
MN,New Jersey,Northeast,0,0.0,,0.0,,,
MN,New Mexico,West,0,0.0,,0.0,,,
MN,New Mexico,South,0,0.0,,0.0,,,
MN,New Mexico,Midwest,0,0.0,,0.0,,,
MN,New Mexico,Northeast,0,0.0,,0.0,,,
MN,New York,West,0,0.0,,0.0,,,
MN,New York,South,0,0.0,,0.0,,,
MN,New York,Midwest,0,0.0,,0.0,,,
MN,New York,Northeast,0,0.0,,0.0,,,
MN,North Carolina,West,0,0.0,,0.0,,,
MN,North Carolina,South,0,0.0,,0.0,,,
MN,North Carolina,Midwest,0,0.0,,0.0,,,
MN,North Carolina,Northeast,0,0.0,,0.0,,,
MN,North Dakota,West,0,0.0,,0.0,,,
MN,North Dakota,South,0,0.0,,0.0,,,
MN,North Dakota,Midwest,0,0.0,,0.0,,,
MN,North Dakota,Northeast,0,0.0,,0.0,,,
MN,Ohio,West,0,0.0,,0.0,,,
MN,Ohio,South,0,0.0,,0.0,,,
MN,Ohio,Midwest,0,0.0,,0.0,,,
MN,Ohio,Northeast,0,0.0,,0.0,,,
MN,Oklahoma,West,0,0.0,,0.0,,,
MN,Oklahoma,South,0,0.0,,0.0,,,
MN,Oklahoma,Midwest,0,0.0,,0.0,,,
MN,Oklahoma,Northeast,0,0.0,,0.0,,,
MN,Oregon,West,0,0.0,,0.0,,,
MN,Oregon,South,0,0.0,,0.0,,,
MN,Oregon,Midwest,0,0.0,,0.0,,,
MN,Oregon,Northeast,0,0.0,,0.0,,,
MN,Pennsylvania,West,0,0.0,,0.0,,,
MN,Pennsylvania,South,0,0.0,,0.0,,,
MN,Pennsylvania,Midwest,0,0.0,,0.0,,,
MN,Pennsylvania,Northeast,0,0.0,,0.0,,,
MN,Rhode Island,West,0,0.0,,0.0,,,
MN,Rhode Island,South,0,0.0,,0.0,,,
MN,Rhode Island,Midwest,0,0.0,,0.0,,,
MN,Rhode Island,Northeast,0,0.0,,0.0,,,
MN,South Carolina,West,0,0.0,,0.0,,,
MN,South Carolina,South,0,0.0,,0.0,,,
MN,South Carolina,Midwest,0,0.0,,0.0,,,
MN,South Carolina,Northeast,0,0.0,,0.0,,,
MN,South Dakota,West,0,0.0,,0.0,,,
MN,South Dakota,South,0,0.0,,0.0,,,
MN,South Dakota,Midwest,0,0.0,,0.0,,,
MN,South Dakota,Northeast,0,0.0,,0.0,,,
MN,Tennessee,West,0,0.0,,0.0,,,
MN,Tennessee,South,0,0.0,,0.0,,,
MN,Tennessee,Midwest,0,0.0,,0.0,,,
MN,Tennessee,Northeast,0,0.0,,0.0,,,
MN,Texas,West,0,0.0,,0.0,,,
MN,Texas,South,0,0.0,,0.0,,,
MN,Texas,Midwest,0,0.0,,0.0,,,
MN,Texas,Northeast,0,0.0,,0.0,,,
MN,Utah,West,0,0.0,,0.0,,,
MN,Utah,South,0,0.0,,0.0,,,
MN,Utah,Midwest,0,0.0,,0.0,,,
MN,Utah,Northeast,0,0.0,,0.0,,,
MN,Vermont,West,0,0.0,,0.0,,,
MN,Vermont,South,0,0.0,,0.0,,,
MN,Vermont,Midwest,0,0.0,,0.0,,,
MN,Vermont,Northeast,0,0.0,,0.0,,,
MN,Virginia,West,0,0.0,,0.0,,,
MN,Virginia,South,0,0.0,,0.0,,,
MN,Virginia,Midwest,0,0.0,,0.0,,,
MN,Virginia,Northeast,0,0.0,,0.0,,,
MN,Washington,West,0,0.0,,0.0,,,
MN,Washington,South,0,0.0,,0.0,,,
MN,Washington,Midwest,0,0.0,,0.0,,,
MN,Washington,Northeast,0,0.0,,0.0,,,
MN,West Virginia,West,0,0.0,,0.0,,,
MN,West Virginia,South,0,0.0,,0.0,,,
MN,West Virginia,Midwest,0,0.0,,0.0,,,
MN,West Virginia,Northeast,0,0.0,,0.0,,,
MN,Wisconsin,West,0,0.0,,0.0,,,
MN,Wisconsin,South,0,0.0,,0.0,,,
MN,Wisconsin,Midwest,0,0.0,,0.0,,,
MN,Wisconsin,Northeast,0,0.0,,0.0,,,
MN,Wyoming,West,0,0.0,,0.0,,,
MN,Wyoming,South,0,0.0,,0.0,,,
MN,Wyoming,Midwest,0,0.0,,0.0,,,
MN,Wyoming,Northeast,0,0.0,,0.0,,,
MO,Alabama,West,0,0.0,,0.0,,,
MO,Alabama,South,0,0.0,,0.0,,,
MO,Alabama,Midwest,0,0.0,,0.0,,,
MO,Alabama,Northeast,0,0.0,,0.0,,,
MO,Alaska,West,0,0.0,,0.0,,,
MO,Alaska,South,0,0.0,,0.0,,,
MO,Alaska,Midwest,0,0.0,,0.0,,,
MO,Alaska,Northeast,0,0.0,,0.0,,,
MO,Arizona,West,0,0.0,,0.0,,,
MO,Arizona,South,0,0.0,,0.0,,,
MO,Arizona,Midwest,0,0.0,,0.0,,,
MO,Arizona,Northeast,0,0.0,,0.0,,,
MO,Arkansas,West,0,0.0,,0.0,,,
MO,Arkansas,South,0,0.0,,0.0,,,
MO,Arkansas,Midwest,0,0.0,,0.0,,,
MO,Arkansas,Northeast,0,0.0,,0.0,,,
MO,California,West,0,0.0,,0.0,,,
MO,California,South,0,0.0,,0.0,,,
MO,California,Midwest,0,0.0,,0.0,,,
MO,California,Northeast,0,0.0,,0.0,,,
MO,Colorado,West,0,0.0,,0.0,,,
MO,Colorado,South,0,0.0,,0.0,,,
MO,Colorado,Midwest,0,0.0,,0.0,,,
MO,Colorado,Northeast,0,0.0,,0.0,,,
MO,Connecticut,West,0,0.0,,0.0,,,
MO,Connecticut,South,0,0.0,,0.0,,,
MO,Connecticut,Midwest,0,0.0,,0.0,,,
MO,Connecticut,Northeast,0,0.0,,0.0,,,
MO,Delaware,West,0,0.0,,0.0,,,
MO,Delaware,South,0,0.0,,0.0,,,
MO,Delaware,Midwest,0,0.0,,0.0,,,
MO,Delaware,Northeast,0,0.0,,0.0,,,
MO,District of Columbia,West,0,0.0,,0.0,,,
MO,District of Columbia,South,0,0.0,,0.0,,,
MO,District of Columbia,Midwest,0,0.0,,0.0,,,
MO,District of Columbia,Northeast,0,0.0,,0.0,,,
MO,Florida,West,0,0.0,,0.0,,,
MO,Florida,South,0,0.0,,0.0,,,
MO,Florida,Midwest,0,0.0,,0.0,,,
MO,Florida,Northeast,0,0.0,,0.0,,,
MO,Georgia,West,0,0.0,,0.0,,,
MO,Georgia,South,0,0.0,,0.0,,,
MO,Georgia,Midwest,0,0.0,,0.0,,,
MO,Georgia,Northeast,0,0.0,,0.0,,,
MO,Hawaii,West,0,0.0,,0.0,,,
MO,Hawaii,South,0,0.0,,0.0,,,
MO,Hawaii,Midwest,0,0.0,,0.0,,,
MO,Hawaii,Northeast,0,0.0,,0.0,,,
MO,Idaho,West,0,0.0,,0.0,,,
MO,Idaho,South,0,0.0,,0.0,,,
MO,Idaho,Midwest,0,0.0,,0.0,,,
MO,Idaho,Northeast,0,0.0,,0.0,,,
MO,Illinois,West,0,0.0,,0.0,,,
MO,Illinois,South,0,0.0,,0.0,,,
MO,Illinois,Midwest,0,0.0,,0.0,,,
MO,Illinois,Northeast,0,0.0,,0.0,,,
MO,Indiana,West,0,0.0,,0.0,,,
MO,Indiana,South,0,0.0,,0.0,,,
MO,Indiana,Midwest,0,0.0,,0.0,,,
MO,Indiana,Northeast,0,0.0,,0.0,,,
MO,Iowa,West,0,0.0,,0.0,,,
MO,Iowa,South,0,0.0,,0.0,,,
MO,Iowa,Midwest,0,0.0,,0.0,,,
MO,Iowa,Northeast,0,0.0,,0.0,,,
MO,Kansas,West,0,0.0,,0.0,,,
MO,Kansas,South,0,0.0,,0.0,,,
MO,Kansas,Midwest,0,0.0,,0.0,,,
MO,Kansas,Northeast,0,0.0,,0.0,,,
MO,Kentucky,West,0,0.0,,0.0,,,
MO,Kentucky,South,0,0.0,,0.0,,,
MO,Kentucky,Midwest,0,0.0,,0.0,,,
MO,Kentucky,Northeast,0,0.0,,0.0,,,
MO,Louisiana,West,0,0.0,,0.0,,,
MO,Louisiana,South,0,0.0,,0.0,,,
MO,Louisiana,Midwest,0,0.0,,0.0,,,
MO,Louisiana,Northeast,0,0.0,,0.0,,,
MO,Maine,West,0,0.0,,0.0,,,
MO,Maine,South,0,0.0,,0.0,,,
MO,Maine,Midwest,0,0.0,,0.0,,,
MO,Maine,Northeast,0,0.0,,0.0,,,
MO,Maryland,West,0,0.0,,0.0,,,
MO,Maryland,South,0,0.0,,0.0,,,
MO,Maryland,Midwest,0,0.0,,0.0,,,
MO,Maryland,Northeast,0,0.0,,0.0,,,
MO,Massachusetts,West,0,0.0,,0.0,,,
MO,Massachusetts,South,0,0.0,,0.0,,,
MO,Massachusetts,Midwest,0,0.0,,0.0,,,
MO,Massachusetts,Northeast,0,0.0,,0.0,,,
MO,Michigan,West,0,0.0,,0.0,,,
MO,Michigan,South,0,0.0,,0.0,,,
MO,Michigan,Midwest,0,0.0,,0.0,,,
MO,Michigan,Northeast,0,0.0,,0.0,,,
MO,Minnesota,West,0,0.0,,0.0,,,
MO,Minnesota,South,0,0.0,,0.0,,,
MO,Minnesota,Midwest,0,0.0,,0.0,,,
MO,Minnesota,Northeast,0,0.0,,0.0,,,
MO,Mississippi,West,0,0.0,,0.0,,,
MO,Mississippi,South,0,0.0,,0.0,,,
MO,Mississippi,Midwest,0,0.0,,0.0,,,
MO,Mississippi,Northeast,0,0.0,,0.0,,,
MO,Missouri,West,0,0.0,,0.0,,,
MO,Missouri,South,0,0.0,,0.0,,,
MO,Missouri,Northeast,0,0.0,,0.0,,,
MO,Montana,West,0,0.0,,0.0,,,
MO,Montana,South,0,0.0,,0.0,,,
MO,Montana,Midwest,0,0.0,,0.0,,,
MO,Montana,Northeast,0,0.0,,0.0,,,
MO,Nebraska,West,0,0.0,,0.0,,,
MO,Nebraska,South,0,0.0,,0.0,,,
MO,Nebraska,Midwest,0,0.0,,0.0,,,
MO,Nebraska,Northeast,0,0.0,,0.0,,,
MO,Nevada,West,0,0.0,,0.0,,,
MO,Nevada,South,0,0.0,,0.0,,,
MO,Nevada,Midwest,0,0.0,,0.0,,,
MO,Nevada,Northeast,0,0.0,,0.0,,,
MO,New Hampshire,West,0,0.0,,0.0,,,
MO,New Hampshire,South,0,0.0,,0.0,,,
MO,New Hampshire,Midwest,0,0.0,,0.0,,,
MO,New Hampshire,Northeast,0,0.0,,0.0,,,
MO,New Jersey,West,0,0.0,,0.0,,,
MO,New Jersey,South,0,0.0,,0.0,,,
MO,New Jersey,Midwest,0,0.0,,0.0,,,
MO,New Jersey,Northeast,0,0.0,,0.0,,,
MO,New Mexico,West,0,0.0,,0.0,,,
MO,New Mexico,South,0,0.0,,0.0,,,
MO,New Mexico,Midwest,0,0.0,,0.0,,,
MO,New Mexico,Northeast,0,0.0,,0.0,,,
MO,New York,West,0,0.0,,0.0,,,
MO,New York,South,0,0.0,,0.0,,,
MO,New York,Midwest,0,0.0,,0.0,,,
MO,New York,Northeast,0,0.0,,0.0,,,
MO,North Carolina,West,0,0.0,,0.0,,,
MO,North Carolina,South,0,0.0,,0.0,,,
MO,North Carolina,Midwest,0,0.0,,0.0,,,
MO,North Carolina,Northeast,0,0.0,,0.0,,,
MO,North Dakota,West,0,0.0,,0.0,,,
MO,North Dakota,South,0,0.0,,0.0,,,
MO,North Dakota,Midwest,0,0.0,,0.0,,,
MO,North Dakota,Northeast,0,0.0,,0.0,,,
MO,Ohio,West,0,0.0,,0.0,,,
MO,Ohio,South,0,0.0,,0.0,,,
MO,Ohio,Midwest,0,0.0,,0.0,,,
MO,Ohio,Northeast,0,0.0,,0.0,,,
MO,Oklahoma,West,0,0.0,,0.0,,,
MO,Oklahoma,South,0,0.0,,0.0,,,
MO,Oklahoma,Midwest,0,0.0,,0.0,,,
MO,Oklahoma,Northeast,0,0.0,,0.0,,,
MO,Oregon,West,0,0.0,,0.0,,,
MO,Oregon,South,0,0.0,,0.0,,,
MO,Oregon,Midwest,0,0.0,,0.0,,,
MO,Oregon,Northeast,0,0.0,,0.0,,,
MO,Pennsylvania,West,0,0.0,,0.0,,,
MO,Pennsylvania,South,0,0.0,,0.0,,,
MO,Pennsylvania,Midwest,0,0.0,,0.0,,,
MO,Pennsylvania,Northeast,0,0.0,,0.0,,,
MO,Rhode Island,West,0,0.0,,0.0,,,
MO,Rhode Island,South,0,0.0,,0.0,,,
MO,Rhode Island,Midwest,0,0.0,,0.0,,,
MO,Rhode Island,Northeast,0,0.0,,0.0,,,
MO,South Carolina,West,0,0.0,,0.0,,,
MO,South Carolina,South,0,0.0,,0.0,,,
MO,South Carolina,Midwest,0,0.0,,0.0,,,
MO,South Carolina,Northeast,0,0.0,,0.0,,,
MO,South Dakota,West,0,0.0,,0.0,,,
MO,South Dakota,South,0,0.0,,0.0,,,
MO,South Dakota,Midwest,0,0.0,,0.0,,,
MO,South Dakota,Northeast,0,0.0,,0.0,,,
MO,Tennessee,West,0,0.0,,0.0,,,
MO,Tennessee,South,0,0.0,,0.0,,,
MO,Tennessee,Midwest,0,0.0,,0.0,,,
MO,Tennessee,Northeast,0,0.0,,0.0,,,
MO,Texas,West,0,0.0,,0.0,,,
MO,Texas,South,0,0.0,,0.0,,,
MO,Texas,Midwest,0,0.0,,0.0,,,
MO,Texas,Northeast,0,0.0,,0.0,,,
MO,Utah,West,0,0.0,,0.0,,,
MO,Utah,South,0,0.0,,0.0,,,
MO,Utah,Midwest,0,0.0,,0.0,,,
MO,Utah,Northeast,0,0.0,,0.0,,,
MO,Vermont,West,0,0.0,,0.0,,,
MO,Vermont,South,0,0.0,,0.0,,,
MO,Vermont,Midwest,0,0.0,,0.0,,,
MO,Vermont,Northeast,0,0.0,,0.0,,,
MO,Virginia,West,0,0.0,,0.0,,,
MO,Virginia,South,0,0.0,,0.0,,,
MO,Virginia,Midwest,0,0.0,,0.0,,,
MO,Virginia,Northeast,0,0.0,,0.0,,,
MO,Washington,West,0,0.0,,0.0,,,
MO,Washington,South,0,0.0,,0.0,,,
MO,Washington,Midwest,0,0.0,,0.0,,,
MO,Washington,Northeast,0,0.0,,0.0,,,
MO,West Virginia,West,0,0.0,,0.0,,,
MO,West Virginia,South,0,0.0,,0.0,,,
MO,West Virginia,Midwest,0,0.0,,0.0,,,
MO,West Virginia,Northeast,0,0.0,,0.0,,,
MO,Wisconsin,West,0,0.0,,0.0,,,
MO,Wisconsin,South,0,0.0,,0.0,,,
MO,Wisconsin,Midwest,0,0.0,,0.0,,,
MO,Wisconsin,Northeast,0,0.0,,0.0,,,
MO,Wyoming,West,0,0.0,,0.0,,,
MO,Wyoming,South,0,0.0,,0.0,,,
MO,Wyoming,Midwest,0,0.0,,0.0,,,
MO,Wyoming,Northeast,0,0.0,,0.0,,,
MS,Alabama,West,0,0.0,,0.0,,,
MS,Alabama,South,0,0.0,,0.0,,,
MS,Alabama,Midwest,0,0.0,,0.0,,,
MS,Alabama,Northeast,0,0.0,,0.0,,,
MS,Alaska,West,0,0.0,,0.0,,,
MS,Alaska,South,0,0.0,,0.0,,,
MS,Alaska,Midwest,0,0.0,,0.0,,,
MS,Alaska,Northeast,0,0.0,,0.0,,,
MS,Arizona,West,0,0.0,,0.0,,,
MS,Arizona,South,0,0.0,,0.0,,,
MS,Arizona,Midwest,0,0.0,,0.0,,,
MS,Arizona,Northeast,0,0.0,,0.0,,,
MS,Arkansas,West,0,0.0,,0.0,,,
MS,Arkansas,South,0,0.0,,0.0,,,
MS,Arkansas,Midwest,0,0.0,,0.0,,,
MS,Arkansas,Northeast,0,0.0,,0.0,,,
MS,California,West,0,0.0,,0.0,,,
MS,California,South,0,0.0,,0.0,,,
MS,California,Midwest,0,0.0,,0.0,,,
MS,California,Northeast,0,0.0,,0.0,,,
MS,Colorado,West,0,0.0,,0.0,,,
MS,Colorado,South,0,0.0,,0.0,,,
MS,Colorado,Midwest,0,0.0,,0.0,,,
MS,Colorado,Northeast,0,0.0,,0.0,,,
MS,Connecticut,West,0,0.0,,0.0,,,
MS,Connecticut,South,0,0.0,,0.0,,,
MS,Connecticut,Midwest,0,0.0,,0.0,,,
MS,Connecticut,Northeast,0,0.0,,0.0,,,
MS,Delaware,West,0,0.0,,0.0,,,
MS,Delaware,South,0,0.0,,0.0,,,
MS,Delaware,Midwest,0,0.0,,0.0,,,
MS,Delaware,Northeast,0,0.0,,0.0,,,
MS,District of Columbia,West,0,0.0,,0.0,,,
MS,District of Columbia,South,0,0.0,,0.0,,,
MS,District of Columbia,Midwest,0,0.0,,0.0,,,
MS,District of Columbia,Northeast,0,0.0,,0.0,,,
MS,Florida,West,0,0.0,,0.0,,,
MS,Florida,South,0,0.0,,0.0,,,
MS,Florida,Midwest,0,0.0,,0.0,,,
MS,Florida,Northeast,0,0.0,,0.0,,,
MS,Georgia,West,0,0.0,,0.0,,,
MS,Georgia,South,0,0.0,,0.0,,,
MS,Georgia,Midwest,0,0.0,,0.0,,,
MS,Georgia,Northeast,0,0.0,,0.0,,,
MS,Hawaii,West,0,0.0,,0.0,,,
MS,Hawaii,South,0,0.0,,0.0,,,
MS,Hawaii,Midwest,0,0.0,,0.0,,,
