year,state_abbr,state_fips,state_name,fatal_shootings,population,fatal_shootings_per_100k,fatal_shootings_per_1m,unarmed_count,unarmed_per_1m,armed_with_gun_count,armed_with_gun_per_1m,mental_illness_related_count,mental_illness_related_per_1m,body_camera_count,body_camera_per_1m,race_known_count,race_missing_count,population_source_vintage,population_source_url,region,is_nm,year_centered,land_area_sqmi,population_density,log_density,log_population,gun_share,unarmed_share,mental_illness_share,bodycam_share,race_missing_share,unique_agencies_with_shootings,agency_event_rows,multi_agency_rows,local_police_agency_share,sheriff_agency_share,state_agency_agency_share,other_agency_share,federal_agency_share,unique_agencies_per_1m,multi_agency_share,top_city,top_city_count,top_city_share,city_hhi,num_cities_with_incidents,top_county,top_county_count,top_county_share,county_hhi,num_counties_with_incidents,log_density_z,gun_share_z,unarmed_share_z,mental_illness_share_z,bodycam_share_z,race_missing_share_z,unique_agencies_per_1m_z,sheriff_agency_share_z,local_police_agency_share_z,multi_agency_share_z,top_city_share_z,top_county_share_z,city_hhi_z,county_hhi_z
2019,VA,51,Virginia,10,8535519,0.1172,1.1716,0,0.0,5,0.5858,2,0.2343,1,0.1172,9,1,Census PEP Vintage 2019,https://www2.census.gov/programs-surveys/popest/datasets/2010-2019/national/totals/nst-est2019-alldata.csv,South,0,-0.5,39490,216.1438085591289,5.375943966517077,15.959746720797773,0.5,0.0,0.2,0.1,0.1,9.0,11.0,2.0,0.6,0.4,0.0,0.0,0.0,1.0544174290983361,0.18181818181818182,Virginia Beach,13,0.06770833333333333,0.021972656249999997,104,Richmond City,8,0.06504065040650407,0.030867869654306296,54,0.4792058276126234,-0.38536354667405165,-0.5784505252305222,-0.017723537058713285,-0.38468182757700203,-0.05518275833659045,-1.0111293008387516,0.7426069389764595,-0.35334245619277976,0.22831774416699063,-0.8758525747960856,-1.2236326849250283,-0.47539908822291144,-0.8276055462384183
2019,VT,50,Vermont,3,623989,0.4808,4.8078,0,0.0,2,3.2052,1,1.6026,0,0.0,3,0,Census PEP Vintage 2019,https://www2.census.gov/programs-surveys/popest/datasets/2010-2019/national/totals/nst-est2019-alldata.csv,Northeast,0,-0.5,9217,67.69979385917327,4.215083134997394,13.343888018991057,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,4.807777060172535,0.0,Burlington,2,0.13333333333333333,0.09333333333333334,12,Chittenden,4,0.5714285714285714,0.38775510204081637,4,-0.28536771815204354,0.387329891084669,-0.5784505252305222,0.7814326409696626,-0.8945380208936955,-0.6865966868886731,1.023460244709353,-1.203579614309664,1.3194943137753872,-0.8021844004101795,-0.43872421243915527,1.4721815842946893,0.03103321956495197,1.2535571925255327
2019,WA,53,Washington,36,7614893,0.4728,4.7276,3,0.394,12,1.5759,13,1.7072,4,0.5253,31,5,Census PEP Vintage 2019,https://www2.census.gov/programs-surveys/popest/datasets/2010-2019/national/totals/nst-est2019-alldata.csv,West,0,-0.5,66456,114.58548513302034,4.741321139479065,15.845616492997973,0.3333333333333333,0.08333333333333333,0.3611111111111111,0.1111111111111111,0.1388888888888889,25.0,36.0,0.0,0.7777777777777778,0.2222222222222222,0.0,0.0,0.0,3.2830402213136813,0.0,Spokane,29,0.10469314079422383,0.03355967105005929,103,King,30,0.22727272727272727,0.1213269054178145,21,0.06122650406489567,-1.1580569844327726,0.38643722317465745,0.947923511392241,-0.3280311394307028,0.19036710276699728,0.19694375362468564,-0.12236486248403995,0.3901405526819612,-0.8021844004101795,-0.6294966385299454,-0.35997158720690986,-0.3931683851886115,-0.30010005561990627
2019,WI,55,Wisconsin,18,5822434,0.3091,3.0915,1,0.1717,11,1.8892,5,0.8587,1,0.1717,18,0,Census PEP Vintage 2019,https://www2.census.gov/programs-surveys/popest/datasets/2010-2019/national/totals/nst-est2019-alldata.csv,Midwest,0,-0.5,54158,107.50829055725839,4.677567966056879,15.577228945339334,0.6111111111111112,0.05555555555555555,0.2777777777777778,0.05555555555555555,0.0,19.0,21.0,6.0,0.7142857142857143,0.23809523809523808,0.0,0.0,0.047619047619047616,3.2632400813817726,0.2857142857142857,Milwaukee,27,0.1656441717791411,0.03857879483608716,95,Milwaukee,14,0.16091954022988506,0.05324349319593076,37,0.019236983414655653,0.12976541183176246,0.06480797370626423,0.44845090012450606,-0.6112845801621991,-0.6865966868886731,0.18621066069846326,-0.045135237353638245,0.12461090665526806,0.817176112496802,-0.22350160068760808,-0.7132104007972203,-0.3575486777261565,-0.6971236748079331
2019,WV,54,West Virginia,13,1792147,0.7254,7.2539,1,0.558,10,5.5799,2,1.116,1,0.558,12,1,Census PEP Vintage 2019,https://www2.census.gov/programs-surveys/popest/datasets/2010-2019/national/totals/nst-est2019-alldata.csv,South,0,-0.5,24038,74.5547466511357,4.3115337098899,14.398924900402633,0.7692307692307693,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.07692307692307693,12.0,15.0,4.0,0.36363636363636365,0.5454545454545454,0.0,0.0,0.09090909090909091,6.695879300079737,0.26666666666666666,Charleston,7,0.07291666666666667,0.019965277777777776,74,Kanawha,8,0.15384615384615385,0.061390532544378706,25,-0.2218428269382827,0.8628335450900361,0.3122150886819514,-0.2943545217608435,-0.5023409491116236,-0.20089366492553262,2.0469467889874786,1.4503111401714133,-1.3418369111739692,0.70921874496967,-0.8411598476249004,-0.7508663857711116,-0.4896450476762391,-0.6496147891303672
2019,WY,56,Wyoming,1,578759,0.1728,1.7278,0,0.0,0,0.0,1,1.7278,0,0.0,1,0,Census PEP Vintage 2019,https://www2.census.gov/programs-surveys/popest/datasets/2010-2019/national/totals/nst-est2019-alldata.csv,West,0,-0.5,97093,5.960872565478459,1.785216873965065,13.268641435017608,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.7278349019194519,0.0,Casper,8,0.2222222222222222,0.10802469135802471,17,Natrona,5,0.23809523809523808,0.13378684807256236,10,-1.8857416927820247,-2.703443859950214,-0.5784505252305222,4.777213531111543,-0.8945380208936955,-0.6865966868886731,-0.6460888345194766,-1.203579614309664,1.3194943137753872,-0.8021844004101795,0.1533649979490675,-0.3023567075999414,0.13529481927334225,-0.22744077832720314
2020,AK,2,Alaska,9,732906,1.228,12.2799,2,2.7289,7,9.551,1,1.3644,0,0.0,9,0,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv,West,0,0.5,570641,1.2843556631927955,0.2502571631674606,13.504772732536182,0.7777777777777778,0.2222222222222222,0.1111111111111111,0.0,0.0,4.0,10.0,2.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,5.457725820227969,0.2,Anchorage,18,0.2647058823529412,0.13624567474048446,26,Anchorage,14,0.4117647058823529,0.24913494809688583,8,-2.8967066222767044,0.9024588495904831,1.9945834705166234,-0.5504943224109641,-0.8945380208936955,-0.6865966868886731,1.3757789890691305,-1.203579614309664,-0.07453632786475202,0.3313679586247077,0.43634881173755646,0.6221926545636477,0.3355734366655532,0.44520353610390373
2020,AL,1,Alabama,16,5032962,0.3179,3.179,1,0.1987,14,2.7817,4,0.7948,2,0.3974,15,1,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv,South,0,0.5,50645,99.37727317602922,4.598923447440211,15.431519235561108,0.875,0.0625,0.25,0.125,0.0625,13.0,16.0,0.0,0.375,0.5625,0.0,0.0,0.0625,2.5829720152864257,0.0,Birmingham,15,0.07692307692307693,0.020276134122287973,114,Jefferson,13,0.11206896551724138,0.046819262782401914,43,-0.03256036974005909,1.3531966882830702,0.14521528607336257,0.2819600297019277,-0.2572177792478287,-0.2919629815436215,-0.1825433174679467,1.533245226248947,-1.2943131392998735,-0.8021844004101795,-0.8144731344162967,-0.9732720470231576,-0.48743896300362655,-0.7345861216219193
2020,AR,5,Arkansas,11,3014399,0.3649,3.6492,1,0.3317,7,2.3222,3,0.9952,0,0.0,11,0,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv,South,0,0.5,52035,57.93022004420102,4.059239183551189,14.91891103162315,0.6363636363636364,0.09090909090909091,0.2727272727272727,0.0,0.0,10.0,11.0,0.0,0.6666666666666666,0.2222222222222222,0.0,0.0,0.1111111111111111,3.3174108669754734,0.0,Little Rock,12,0.08571428571428572,0.02285714285714286,84,Pulaski,11,0.171875,0.05908203125,34,-0.388010652867324,0.24684017512853806,0.47415429121149205,0.4181798327749462,-0.8945380208936955,-0.6865966868886731,0.2155751034581165,-0.12236486248403995,-0.07453632786475202,-0.8021844004101795,-0.7559148608614175,-0.65488775219508,-0.4691220654707347,-0.6630766517028175
2020,AZ,4,Arizona,45,7186647,0.6262,6.2616,5,0.6957,24,3.3395,10,1.3915,13,1.8089,38,7,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv,West,0,0.5,113594,63.266079194323645,4.1473493118111335,15.787735278784051,0.5333333333333333,0.1111111111111111,0.2222222222222222,0.28888888888888886,0.15555555555555556,28.0,47.0,3.0,0.717391304347826,0.17391304347826086,0.0,0.043478260869565216,0.06521739130434782,3.896114558012937,0.06382978723404255,Phoenix,130,0.28199566160520606,0.1080693202083559,97,Maricopa,151,0.5992063492063492,0.3938334593096498,13,-0.3299789996731203,-0.23082485912230752,0.7080664726430507,0.11546915927934925,0.5783798709100855,0.2956027575256777,0.529273921446935,-0.3574115476635234,0.13759876977613872,-0.4404123709309602,0.5515160938717336,1.6200597752859085,0.135611541207479,1.289002704476745
2020,CA,6,California,147,39527808,0.3719,3.7189,11,0.2783,68,1.7203,33,0.8349,38,0.9613,127,20,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv,West,0,0.5,155779,253.74285365806688,5.53632136703554,17.492514982179593,0.46258503401360546,0.07482993197278912,0.22448979591836735,0.2585034013605442,0.1360544217687075,68.0,153.0,11.0,0.5454545454545454,0.44755244755244755,0.0,0.0,0.006993006993006993,1.7203078905867992,0.0718954248366013,Los Angeles,157,0.11198288159771755,0.0191818901467437,429,Los Angeles,222,0.27680798004987534,0.10887681046759659,47,0.5848346113957739,-0.5588253388239685,0.2879792896639249,0.12906025074241695,0.4234575808773489,0.1724698825699428,-0.6501690133650765,0.973971773982502,-0.5814565611884389,-0.3946982582734554,-0.5809396486718471,-0.0962649786517226,-0.4952045914206708,-0.37270190671780545
2020,CO,8,Colorado,42,5786873,0.7258,7.2578,2,0.3456,32,5.5298,5,0.864,7,1.2096,39,3,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv,West,0,0.5,103642,55.835211593755425,4.022404702516355,15.571102634574713,0.7619047619047619,0.047619047619047616,0.11904761904761904,0.16666666666666666,0.07142857142857142,28.0,46.0,8.0,0.7727272727272727,0.20454545454545456,0.0,0.022727272727272728,0.0,4.838537151238675,0.17391304347826086,Denver,56,0.15013404825737264,0.05029145613064134,101,Adams,31,0.15048543689320387,0.08714299179941556,27,-0.41227081309198815,0.8288689983753665,-0.027086097570419552,-0.5029255022902274,-0.044777698699206434,-0.23558673792289986,1.040134415546898,-0.20837058137925993,0.3690188762934741,0.18351330309841798,-0.32681458956416953,-0.7687575485347993,-0.2744262869056239,-0.4994411382694815
2020,CT,9,Connecticut,5,3579643,0.1397,1.3968,1,0.2794,2,0.5587,2,0.5587,3,0.8381,5,0,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv,Northeast,0,0.5,4842,739.2901693515076,6.605690495236051,15.090773632734056,0.4,0.2,0.4,0.6,0.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.396787333262004,0.0,Hartford,4,0.125,0.05078125,26,New Haven,5,0.2631578947368421,0.18005540166204984,7,1.2891493094885678,-0.8489796093292841,1.7372800709419092,1.1810107299838508,2.1645991390064654,-0.6865966868886731,-0.825540309590837,-1.203579614309664,1.3194943137753872,-0.8021844004101795,-0.49423257591305114,-0.16893277587854058,-0.2709503187711009,0.042371030470314756
2020,DC,11,District of Columbia,1,670958,0.149,1.4904,0,0.0,1,1.4904,0,0.0,1,1.4904,1,0,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv,South,0,0.5,61,10999.311475409837,9.305587956676915,13.416461820850225,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.4904062549369708,0.0,Washington,30,1.0,1.0,1,Washington,19,1.0,1.0,1,3.067372951156731,1.9327167666021108,-0.5784505252305222,-1.2164578041012775,4.2040239122732395,-0.6865966868886731,-0.7747921537977135,-1.203579614309664,1.3194943137753872,-0.8021844004101795,5.334145588846018,3.7537308167306427,6.46546337299703,4.823820157974091
2020,DE,10,Delaware,2,991890,0.2016,2.0164,0,0.0,1,1.0082,1,1.0082,0,0.0,2,0,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv,South,0,0.5,1949,508.92252437147255,6.232295793514246,13.807367493021808,0.5,0.0,0.5,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0081763098730705,0.0,Wilmington,7,0.3333333333333333,0.15192743764172334,13,New Castle,8,0.6153846153846154,0.4792899408284024,3,1.043221715660246,-0.38536354667405165,-0.5784505252305222,1.7803778635051328,-0.8945380208936955,-0.6865966868886731,-1.036195296905652,-1.203579614309664,1.3194943137753872,-0.8021844004101795,0.893476510934346,1.7061866337753002,0.44686373968471194,1.7873361526458498
2020,FL,12,Florida,93,21591325,0.4307,4.3073,5,0.2316,61,2.8252,24,1.1116,16,0.741,82,11,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv,South,0,0.5,53625,402.6354312354312,5.998031515382644,16.88780217161296,0.6559139784946236,0.053763440860215055,0.25806451612903225,0.17204301075268819,0.11827956989247312,51.0,94.0,2.0,0.40860215053763443,0.5806451612903226,0.0,0.0,0.010752688172043012,2.3620597624277346,0.02127659574468085,Jacksonville,53,0.07969924812030076,0.01871219401888179,248,Miami-Dade,49,0.13687150837988826,0.05311944071658188,53,0.8889290865062388,0.33747870155184834,0.04405769954701309,0.33029608885686973,-0.017366075402609895,0.06023699204389779,-0.3022935690635117,1.6215298985250315,-1.1537858568764723,-0.6815937239171064,-0.7959810480305454,-0.8412328608847833,-0.4985379299442719,-0.6978470780968257
2020,GA,13,Georgia,40,10732595,0.3727,3.727,1,0.0932,28,2.6089,6,0.559,2,0.1863,37,3,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv,South,0,0.5,57513,186.61163563020534,5.229029642472433,16.188795930660593,0.7,0.025,0.15,0.05,0.075,31.0,43.0,6.0,0.625,0.325,0.0,0.0,0.05,2.8883974472157017,0.13953488372093023,Atlanta,39,0.10051546391752578,0.01750983101286003,187,Fulton,23,0.12105263157894737,0.03645429362880886,73,0.3824441809030986,0.5418685786364131,-0.2889842007089683,-0.3174071038193544,-0.6396099242353488,-0.21303624047461117,-0.016980874262904788,0.3776969602353113,-0.24879015806976926,-0.011333917362583839,-0.657324159315735,-0.9254464687388831,-0.5070708572766074,-0.795028708616833
2020,HI,15,Hawaii,2,1451130,0.1378,1.3782,0,0.0,0,0.0,0,0.0,0,0.0,2,0,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv,West,0,0.5,6423,225.92713685193834,5.420212543979158,14.18785312123695,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6891181355219725,0.0,Honolulu,18,0.3829787234042553,0.17609778180172028,22,Honolulu,12,0.5454545454545454,0.4173553719008264,3,0.5083622797188007,-2.703443859950214,-0.5784505252305222,-1.2164578041012775,-0.8945380208936955,-0.6865966868886731,-1.2091476621898236,-1.203579614309664,1.3194943137753872,-0.8021844004101795,1.2241646337575556,1.3339058732379647,0.6183957888927067,1.426169079698045
2020,IA,19,Iowa,6,3191081,0.188,1.8802,0,0.0,2,0.6267,3,0.9401,2,0.6267,6,0,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv,Midwest,0,0.5,55857,57.129473476914264,4.04532015646625,14.975870288830412,0.3333333333333333,0.0,0.5,0.3333333333333333,0.0,6.0,6.0,0.0,0.8,0.2,0.0,0.0,0.0,1.8802405830500697,0.0,Des Moines,8,0.12698412698412698,0.049634668682287726,34,Polk,9,0.28125,0.12109375,16,-0.3971780910330125,-1.1580569844327726,-0.5784505252305222,1.7803778635051328,0.8049826234952826,-0.6865966868886731,-0.5634740477712779,-0.23048633766660226,0.4830759287913039,-0.8021844004101795,-0.48101629889545694,-0.07261737516715432,-0.27908737473144984,-0.30145968500382037
2020,ID,16,Idaho,6,1849328,0.3244,3.2444,0,0.0,4,2.1629,0,0.0,2,1.0815,6,0,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv,West,0,0.5,82643,22.37730963299977,3.108047482654926,14.430332887822457,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,6.0,6.0,0.0,0.8,0.2,0.0,0.0,0.0,3.2444217575248957,0.0,Boise,19,0.21348314606741572,0.07284433783613181,41,Ada,21,0.4117647058823529,0.2064590542099192,14,-1.0144905819938235,0.387329891084669,-0.5784505252305222,-1.2164578041012775,0.8049826234952826,-0.6865966868886731,0.17600978235284565,-0.23048633766660226,0.4830759287913039,-0.8021844004101795,0.0951539800738209,0.6221926545636477,-0.11437304195055638,0.19634206911588953
2020,IL,17,Illinois,13,12795348,0.1016,1.016,1,0.0782,8,0.6252,1,0.0782,4,0.3126,13,0,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv,Midwest,0,0.5,55519,230.467911886021,5.440111641839332,16.36459222533043,0.6153846153846154,0.07692307692307693,0.07692307692307693,0.3076923076923077,0.0,9.0,14.0,2.0,0.7857142857142857,0.14285714285714285,0.0,0.0,0.07142857142857142,0.7033806348994963,0.14285714285714285,Chicago,57,0.2714285714285714,0.08081632653061223,110,Cook,49,0.4016393442622951,0.17643106691749538,37,0.5214683501411735,0.14957806408198598,0.3122150886819514,-0.7554061629310604,0.6742502662345922,-0.6865966868886731,-1.2014163667694082,-0.5085129881360485,0.4233317584352977,0.007495856043311263,0.4811286679854051,0.568289128821429,-0.057797448819764737,0.021235977885958424
2020,IN,18,Indiana,25,6790290,0.3682,3.6817,0,0.0,20,2.9454,4,0.5891,5,0.7363,23,2,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv,Midwest,0,0.5,35826,189.535253726344,5.244575042715243,15.73100420849029,0.8,0.0,0.16,0.2,0.08,22.0,27.0,4.0,0.56,0.44,0.0,0.0,0.0,3.239920533585458,0.14814814814814814,Indianapolis,44,0.205607476635514,0.0591754738405101,92,Marion,39,0.3170731707317073,0.1257849163857492,40,0.392682791304327,1.005484641291646,-0.5784505252305222,-0.25747039046722614,0.12517436573969148,-0.18146554404700702,0.1735697968280028,0.9372255943050717,-0.5206261331895962,0.03748401368973685,0.04269411750267075,0.1180913894343266,-0.21137820811591346,-0.27410347890455106
2020,KS,20,Kansas,7,2938274,0.2382,2.3824,0,0.0,5,1.7017,1,0.3403,1,0.3403,7,0,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv,Midwest,0,0.5,81759,35.93823309971991,3.5818017176460604,14.893332892089028,0.7142857142857143,0.0,0.14285714285714285,0.14285714285714285,0.0,4.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,1.361343428148634,0.0,Wichita,20,0.20202020202020202,0.08295071931435569,45,Sedgwick,11,0.19642857142857142,0.09502551020408162,24,-0.7024635539184454,0.6080994447300181,-0.5784505252305222,-0.3602190419280174,-0.1661720304412763,-0.6865966868886731,-0.8447534428595035,-1.203579614309664,1.3194943137753872,-0.8021844004101795,0.018799268315380542,-0.5241739940867701,-0.0426500944591176,-0.45347478782955986
2020,KY,21,Kentucky,20,4508271,0.4436,4.4363,1,0.2218,14,3.1054,2,0.4436,4,0.8873,16,4,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv,South,0,0.5,39486,114.17390974016106,4.737722810001262,15.321424267685437,0.7,0.05,0.1,0.2,0.2,9.0,21.0,2.0,0.46153846153846156,0.5384615384615384,0.0,0.0,0.0,1.9963307440923583,0.09523809523809523,Louisville,37,0.2138728323699422,0.053560092218249866,106,Jefferson,20,0.2127659574468085,0.06518786781349027,46,0.05885654941316411,0.5418685786364131,0.0004821238125856469,-0.6170906705799953,0.12517436573969148,0.5762311702154923,-0.5005448719890899,1.416286899729348,-0.9324013381048373,-0.262397562774519,0.0977496819443935,-0.4372000428502932,-0.25122943697617034,-0.6274708961818228
2020,LA,22,Louisiana,20,4652145,0.4299,4.2991,0,0.0,15,3.2243,5,1.0748,3,0.6449,19,1,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv,South,0,0.5,43204,107.67857142857143,4.679150598986082,15.352838961524446,0.75,0.0,0.25,0.15,0.05,15.0,20.0,0.0,0.4,0.55,0.0,0.0,0.05,3.2243191044131256,0.0,Baton Rouge,16,0.08,0.0274,94,Jefferson,15,0.13513513513513514,0.059816573330086845,34,0.02027934718253365,0.7736766099640295,-0.5784505252305222,0.2819600297019277,-0.12975373091865533,-0.3708897226126318,0.16511270563246705,1.472426896458756,-1.189760841176863,-0.8021844004101795,-0.793977738672089,-0.8504766433202905,-0.43688232615154254,-0.6587932213404913
2020,MA,25,Massachusetts,6,6985320,0.0859,0.8589,0,0.0,0,0.0,1,0.1432,0,0.0,6,0,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv,Northeast,0,0.5,7800,895.5538461538462,6.797442349401419,15.759321362079103,0.0,0.0,0.16666666666666666,0.0,0.0,7.0,8.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0021015501079407,0.5,Boston,10,0.16393442622950818,0.05079279763504434,41,Middlesex,6,0.1875,0.140625,9,1.4154421355237434,-2.703443859950214,-0.5784505252305222,-0.2175125815658074,-0.8945380208936955,-0.6865966868886731,-1.039488251464955,-1.203579614309664,1.3194943137753872,2.0316964971770384,-0.234890221977636,-0.5717062697625191,-0.2708683675382368,-0.18756457738208904
2020,MD,24,Maryland,14,6178387,0.2266,2.266,1,0.1619,11,1.7804,3,0.4856,4,0.6474,14,0,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv,South,0,0.5,9707,636.4877923148243,6.455965238418129,15.636567792130355,0.7857142857142857,0.07142857142857142,0.21428571428571427,0.2857142857142857,0.0,8.0,15.0,2.0,0.8181818181818182,0.18181818181818182,0.0,0.0,0.0,1.2948363383517414,0.13333333333333333,Baltimore,33,0.2558139534883721,0.0767381767922601,67,Baltimore City,14,0.23333333333333334,0.14999999999999997,14,1.1905363083539324,0.9392537751980411,0.2485961162596318,0.06790033915861259,0.5621939600111429,-0.6865966868886731,-0.8808050453985494,-0.3189493628159715,0.559113963789857,-0.046482827720254756,0.37711964140973325,-0.32770725462700745,-0.08673925357711484,-0.13289492572365816
2020,ME,23,Maine,4,1364546,0.2931,2.9314,0,0.0,4,2.9314,1,0.7328,0,0.0,4,0,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv,Northeast,0,0.5,30843,44.24167558279026,3.789667231333877,14.126332330544706,1.0,0.0,0.25,0.0,0.0,4.0,5.0,2.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,2.9313779088429412,0.4,Presque Isle,4,0.08163265306122448,0.03206997084548104,39,Cumberland,5,0.1724137931034483,0.12009512485136742,11,-0.5655578469402588,1.9327167666021108,-0.5784505252305222,0.2819600297019277,-0.8945380208936955,-0.6865966868886731,0.006317612022723504,2.0400646411672083,-1.468566969504891,1.464920317659595,-0.7831026307261829,-0.6520194252146468,-0.4037404865664559,-0.3072830971652169
2020,MI,26,Michigan,17,10072294,0.1688,1.6878,0,0.0,11,1.0921,6,0.5957,4,0.3971,15,2,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv,Midwest,0,0.5,56539,178.14772104211252,5.182613099615897,16.125299044113508,0.6470588235294118,0.0,0.35294117647058826,0.23529411764705882,0.11764705882352941,12.0,18.0,2.0,0.7058823529411765,0.23529411764705882,0.0,0.0,0.058823529411764705,1.1913869869167837,0.1111111111111111,Detroit,33,0.1774193548387097,0.0404092958723552,111,Wayne,24,0.24,0.08700000000000001,37,0.35187302216437094,0.2964247807601139,-0.5784505252305222,0.898955608326777,0.3051236104397009,0.05624322905495351,-0.9368819976790477,-0.058763994729591436,0.0894672770340882,-0.17243308983524222,-0.1450670637385447,-0.2922164887891149,-0.34455798170007,-0.5002749848683146
2020,MN,27,Minnesota,8,5710562,0.1401,1.4009,1,0.1751,6,1.0507,3,0.5253,3,0.5253,8,0,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv,Midwest,0,0.5,79627,71.71640272771799,4.272719490308328,15.55782800060675,0.75,0.125,0.375,0.375,0.0,8.0,8.0,0.0,0.25,0.75,0.0,0.0,0.0,1.4009129048944744,0.0,Minneapolis,15,0.14150943396226415,0.04449982200071199,67,Hennepin,14,0.22950819672131148,0.12012899758129533,28,-0.24740689515886474,0.7736766099640295,0.8688810973772473,1.0311689466035303,1.017422704043905,-0.6865966868886731,-0.8233039545015615,2.4455201731018175,-1.8170746299149256,-0.8021844004101795,-0.38426317657797443,-0.3480708087962901,-0.3155283442033413,-0.3070855707283231
2020,MO,29,Missouri,25,6155074,0.4062,4.0617,2,0.3249,19,3.0869,2,0.3249,0,0.0,19,6,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv,Midwest,0,0.5,68742,89.53876814756626,4.494671695152473,15.632787340274154,0.76,0.08,0.08,0.0,0.24,20.0,27.0,4.0,0.64,0.32,0.0,0.0,0.04,3.2493516731074235,0.14814814814814814,Kansas City,42,0.16279069767441862,0.06261642930112374,102,Jackson,31,0.2198581560283688,0.08918062471706655,43,-0.10122332203768285,0.8200382162295529,0.3478417132384503,-0.7369640972842518,-0.8945380208936955,0.8287967416363252,0.17868214942942523,0.35336962831923474,-0.18605877919596292,0.03748401368973685,-0.24250860201980226,-0.3994439089801946,-0.18695844241107246,-0.4875588255424701
