agency_id,agency_name,agency_type,agency_state_abbr,agency_state_fips,agency_state_name,ori_codes,ori_code_count,agency_total_shootings_original
702,Brookshire Police Department,local_police,TX,48,Texas,TX23701,1,1
1646,Brookville Police Department,local_police,IN,18,Indiana,IN02401,1,1
1522,Brookville Police Department,local_police,OH,39,Ohio,OH05716,1,1
787,Broomfield Police Deparment,local_police,CO,08,Colorado,CO06401,1,2
579,Broward County Sheriff's Office,sheriff,FL,12,Florida,FL00600,1,20
2446,Brownstown Police Department,local_police,IN,18,Indiana,IN03601,1,1
661,Brownsville Police Department,local_police,TX,48,Texas,TX03101,1,5
3232,Brunswick County Sheriff's Office,sheriff,NC,37,North Carolina,NC01000,1,1
2906,Brunswick Police Department,local_police,GA,13,Georgia,GA06301,1,1
2882,Brunswick Police Department,local_police,OH,39,Ohio,OH05201,1,1
6096,Bryan County Sheriff's Office,sheriff,GA,13,Georgia,GA01500,1,1
2671,Bryant Police Department,local_police,AR,05,Arkansas,AR06302,1,1
1196,Buchanan County Sheriff's Department,sheriff,VA,51,Virginia,VA01400,1,1
1342,Buckeye Police Department,local_police,AZ,04,Arizona,AZ00703,1,2
1102,Buckingham County Sheriff's Office,sheriff,VA,51,Virginia,VA01500,1,1
2559,Buena Park Police Department,local_police,CA,06,California,CA03003,1,3
3286,Buffalo Grove Police Department,local_police,IL,17,Illinois,IL01614,1,1
1735,Buffalo Police Department,local_police,NY,36,New York,NY01401,1,5
1503,Bullhead City Police Department,local_police,AZ,04,Arizona,AZ00805,1,1
3014,Bullitt County Sheriff's Office,sheriff,KY,21,Kentucky,KY01500,1,1
1626,Bulloch County Sheriff's Office,sheriff,GA,13,Georgia,GA01600,1,5
1665,Bull Shoals Police Department,local_police,AR,05,Arkansas,AR04502,1,1
2790,Buncombe County Sheriff's Office,sheriff,NC,37,North Carolina,NC01100,1,1
1792,Burbank Police Department,local_police,CA,06,California,CA01912,1,2
2240,"Bureau of Alcohol, Firearms and Tobacco",federal,IN,18,Indiana,,0,1
2693,Bureau of Alcohol Tobacco and Firearms,federal,TX,48,Texas,,0,1
6196,"Bureau of Alcohol, Tobacco and Firearms",federal,AR,05,Arkansas,ARATF0100;ARATF0200;ARATFLR00,3,1
6203,"Bureau of Alcohol, Tobacco and Firearms",federal,FL,12,Florida,FLATF0100;FLATF0200;FLATF0300;FLATF0400;FLATF0500;FLATFJK00,6,1
6228,"Bureau of Alcohol, Tobacco and Firearms",federal,NY,36,New York,NYATF0100;NYATF0200;NYATF0300;NYATF0400;NYATF0500;NYATF0600;NYATF0700;NYATF0800;NYATF0900;NYATF1000;NYATF1100;NYATF1200;NYATF1300;NYATF1400;NYATFNY00,15,1
3319,"Bureau of Alcohol, Tobacco and Firearms",federal,TN,47,Tennessee,TNATF0100;TNATF0200;TNATF0300;TNATF0400;TNATF0500;TNATF0600;TNATF0700;TNATFNS00,8,1
6236,"Bureau of Alcohol, Tobacco and Firearms",federal,TX,48,Texas,TXATF0100;TXATF0200;TXATF0300;TXATF0500;TXATF0600;TXATF0700;TXATF0800;TXATF0900;TXATF1000;TXATF1100;TXATFDL00;TXATFIM00,12,1
761,"Bureau of Alcohol, Tobacco, Firearms and Explosives",federal,NM,35,New Mexico,,0,1
623,"Bureau of Alcohol, Tobacco, Firearms and Explosives",federal,OR,41,Oregon,,0,1
3476,"Bureau of Alcohol, Tobacco, Firearms and Explosives",federal,VA,51,Virginia,,0,1
1395,Bureau of Criminal Apprehension,state_other,MN,27,Minnesota,MNBCA00,1,1
28851,Bureau of Indian Affairs,federal,ID,16,Idaho,IDDI05000,1,1
607,Bureau of Indian Affairs,federal,ND,38,North Dakota,NDDI00100;NDDI00200;NDDI00300;NDDI00400,4,3
6265,Bureau of Indian Affairs Division Law Enforcement Uintah and Ouray Agency Fort Duchesne,local_police,UT,49,Utah,,0,1
2150,Bureau of Indian Affairs Police,federal,MT,30,Montana,,0,3
1924,Bureau of Indian Affairs Police,federal,SD,46,South Dakota,,0,2
3543,Bureau of Indian Affairs Police,federal,WY,56,Wyoming,,0,1
2191,Bureau of Land Management,federal,CO,08,Colorado,,0,1
3400,Bureau of Land Management,federal,NV,32,Nevada,,0,1
3567,Burien Police Department,local_police,WA,53,Washington,WA01741,1,1
2546,Burke County Sheriff's Department,sheriff,GA,13,Georgia,GA01700,1,1
1844,Burke County Sheriff's Department,sheriff,NC,37,North Carolina,NC01200,1,1
3257,Burleson County Sheriff's Office,sheriff,TX,48,Texas,TX02600,1,1
2880,Burlington Northern and Santa Fe Railway Police Department,other,CO,08,Colorado,IL0164M,1,1
287,Burlington Police Department,local_police,IA,19,Iowa,IA02901,1,3
3342,Burlington Police Department,local_police,MA,25,Massachusetts,MA00910,1,1
2247,Burlington Police Department,local_police,NC,37,North Carolina,NC00101,1,1
989,Burlington Police Department,local_police,VT,50,Vermont,VT00401,1,2
2442,Burnet Police Department,local_police,TX,48,Texas,TX02701,1,1
1175,Burnsville Police Department,local_police,MN,27,Minnesota,MN01901,1,3
3293,Burton Police Department,local_police,MI,26,Michigan,MI25839,1,1
1166,Butler County Sheriff's Department,sheriff,KS,20,Kansas,KS00800,1,1
1809,Butler County Sheriff's Department,sheriff,MO,29,Missouri,MO01200,1,2
1513,Butler County Sheriff's Office,sheriff,KY,21,Kentucky,KY01600,1,1
1783,Butler County Sheriff's Office,sheriff,OH,39,Ohio,OH00900,1,2
3201,Butler Police Department,local_police,PA,42,Pennsylvania,PA01001,1,1
2862,Butler Township Police,local_police,OH,39,Ohio,OH05724,1,1
1895,Butte County Sheriff's Department,sheriff,CA,06,California,CA00400,1,5
1315,Butte Police Department,local_police,MT,30,Montana,MT04701,1,1
550,Byram Police Department,local_police,NJ,34,New Jersey,NJ01904,1,1
1563,Byron Police Department,local_police,GA,13,Georgia,GA11102,1,1
6441,Cabarrus County Sheriff's Office,sheriff,NC,37,North Carolina,NC01300,1,2
2611,Cabell County Sheriff's Department,sheriff,WV,54,West Virginia,WV00600,1,1
2888,Cabot Police Department,local_police,AR,05,Arkansas,AR04302,1,1
1459,Cache County Sheriff's Office,sheriff,UT,49,Utah,UT00300,1,1
3494,Caddo County Sheriff's Office,sheriff,OK,40,Oklahoma,OK00800,1,1
6449,Caddo Parish Caddo Sheriff's Office,sheriff,LA,22,Louisiana,,0,1
2745,Caddo Parish Sheriff's Department,sheriff,LA,22,Louisiana,LA00900,1,3
6452,Cadillac Police Department,local_police,MI,26,Michigan,MI83281,1,1
2276,Calaveras County Sheriff's Office,sheriff,CA,06,California,CA00500,1,3
1240,Calcasieu Parish Sheriff's Office,sheriff,LA,22,Louisiana,LA01000,1,3
1572,Caldwell County Sheriff's Department,sheriff,NC,37,North Carolina,NC01400,1,7
1207,Caldwell County Sheriff's Office,sheriff,TX,48,Texas,TX02800,1,1
2775,Caldwell Police Department,local_police,ID,16,Idaho,ID01401,1,3
6483,Caldwell Police Department,local_police,TX,48,Texas,TX02601,1,1
2556,Caledonia Police Department,local_police,WI,55,Wisconsin,WI05203,1,2
3144,Calexico Police Department,local_police,CA,06,California,CA01302,1,1
1883,Calhoun County Sheriff's Department,sheriff,AL,01,Alabama,AL01100,1,3
2819,Calhoun County Sheriff's Department,sheriff,FL,12,Florida,FL00700,1,1
2427,Calhoun County Sheriff's Department,sheriff,MI,26,Michigan,MI13113,1,3
3154,Calhoun County Sheriff's Office,sheriff,SC,45,South Carolina,SC00900,1,1
2360,Calhoun Police Department,local_police,GA,13,Georgia,GA06401,1,3
6543,California Department of Corrections,state_other,CA,06,California,,0,1
442,California Department of Fish and Wildlife,state_other,CA,06,California,,0,2
266,California Highway Patrol,state_police,CA,06,California,CA00198;CA00199;CA00299;CA00399;CA00499;CA00599;CA00699;CA00799;CA00899;CA00999;CA01098;CA01099;CA01199;CA01299;CA01399;CA01499;CA01599;CA01699;CA01799;CA01899;CA01998;CA01999;CA02099;CA02199;CA02299;CA02399;CA02499;CA02599;CA02699;CA02799;CA02899;CA02999;CA03099;CA03199;CA03299;CA03399;CA03498;CA03499;CA03599;CA03699;CA03798;CA03799;CA03898;CA03899;CA03999;CA04099;CA04199;CA04299;CA04399;CA04499;CA04599;CA04699;CA04799;CA04899;CA04999;CA05099;CA05199;CA05299;CA05399;CA05499;CA05599;CA05699;CA05799;CA05899,64,62
2505,California State Park Rangers,state_other,CA,06,California,,0,2
6667,Callaway County Sheriff's Office,sheriff,MO,29,Missouri,MO01400,1,1
2614,Calloway County Sheriff's Department,sheriff,KY,21,Kentucky,KY01800,1,2
2229,Cal Poly Pomona Police Department,local_other,CA,06,California,CA01978,1,1
3326,Calumet City Police Department,local_police,IL,17,Illinois,IL01617,1,1
6706,Cambridge Police Department,local_police,MA,25,Massachusetts,MA00911,1,1
628,Camden County Police Department,local_police,NJ,34,New Jersey,NJ00408,1,3
3095,Camden County Sheriff's Office,sheriff,GA,13,Georgia,GA02000,1,3
3449,Cameron County Constable's Office,local_police,TX,48,Texas,,0,1
2137,Cameron County Sheriff's Office,sheriff,TX,48,Texas,TX03100,1,1
1439,Cameron Police Department,local_police,TX,48,Texas,TX16601,1,2
6743,Cameron Police Department,local_police,WI,55,Wisconsin,,0,1
2271,Campbell County Sheriff's Department,sheriff,TN,47,Tennessee,TN00700,1,2
539,Campbell County Sheriff's Office,sheriff,WY,56,Wyoming,WY00300,1,2
6775,Campbell Police Department,local_police,CA,06,California,CA04302,1,1
6784,Campbellsville Police Department,local_police,KY,21,Kentucky,KY10901,1,1
2308,Canadian County Sheriff's Department,sheriff,OK,40,Oklahoma,OK00900,1,1
1903,Canandaigua Police Department,local_police,NY,36,New York,NY03429,1,2
3070,Candler County Sheriff's Office,sheriff,GA,13,Georgia,GA02100,1,1
6820,Cannelton Police Department,local_police,IN,18,Indiana,IN06202,1,1
233,Canon City Police Department,local_police,CO,08,Colorado,CO02201,1,2
3465,Canton Police Department,local_police,GA,13,Georgia,GA02801,1,1
2869,Canton Police Department,local_police,NC,37,North Carolina,NC04401,1,1
1753,Canton Police Department,local_police,OH,39,Ohio,OH07604,1,4
415,Canyon County Sheriff's Office,sheriff,ID,16,Idaho,ID01400,1,2
1188,Cape Coral Police Department,local_police,FL,12,Florida,FL03602,1,5
3456,Cape Girardeau County Sheriff's Office,sheriff,MO,29,Missouri,MO01600,1,2
1658,Cape Girardeau Police Department,local_police,MO,29,Missouri,MO01601,1,2
2317,Cape May County Prosecutor's Office,local_other,NJ,34,New Jersey,NJ00589,1,1
3519,Capital Area Regional Fugitive Task Force,federal,MD,24,Maryland,,0,1
1157,Carbon County Sheriff's Office,sheriff,MT,30,Montana,MT00500,1,1
6876,Carbon County Sheriff's Office,sheriff,UT,49,Utah,UT00400,1,1
3227,Caribou County Sheriff's Office,sheriff,ID,16,Idaho,ID01500,1,1
6898,Carlisle Borough Police Department,local_police,PA,42,Pennsylvania,PA02102,1,1
6899,Carlisle County Sheriff's Office,sheriff,KY,21,Kentucky,KY02000,1,1
760,Carlsbad Police Department,local_police,NM,35,New Mexico,NM00802,1,4
6915,Carmel By The Sea Carmel Police Department,local_police,CA,06,California,CA02701,1,1
2912,Carmel Police Department,local_police,IN,18,Indiana,IN02901,1,2
1621,Caroline County Sheriff's Department,sheriff,VA,51,Virginia,VA01700,1,2
6930,Carol Stream Police Department,local_police,IL,17,Illinois,IL02204,1,1
2634,Carroll County Sheriff's Department,sheriff,OH,39,Ohio,OH01000,1,1
339,Carroll County Sheriff's Department,sheriff,TN,47,Tennessee,TN00900,1,1
2087,Carroll County Sheriff's Office,sheriff,GA,13,Georgia,GA02200,1,5
532,Carrollton Police Department,local_police,GA,13,Georgia,GA02201,1,1
1499,Carrollton Police Department,local_police,TX,48,Texas,TX05704,1,3
723,Carson City Sheriff's Office,sheriff,NV,32,Nevada,NV01300,1,3
1739,Carter County Sheriff's Office,sheriff,TN,47,Tennessee,TN01000,1,3
1354,Cartersville Police Department,local_police,GA,13,Georgia,GA00801,1,1
3174,Carterville Police Department,local_police,IL,17,Illinois,IL10001,1,1
2266,Carthage Police Department,local_police,TN,47,Tennessee,TN08001,1,1
2241,Carver County Sheriff's Department,sheriff,MN,27,Minnesota,MN01000,1,2
1757,Cary Police Department,local_police,NC,37,North Carolina,NC09203,1,1
3240,Caryville Police Department,local_police,TN,47,Tennessee,TN00703,1,1
1532,Casa Grande Police Department,local_police,AZ,04,Arizona,AZ01101,1,5
3396,Cascade County Sheriff's Office,sheriff,MT,30,Montana,MT00700,1,2
1274,Caseyville Police Department,local_police,MO,29,Missouri,IL08204,1,1
647,Casper Police Department,local_police,WY,56,Wyoming,WY01301,1,9
2052,Cass County Sheriff's Department,sheriff,IN,18,Indiana,IN00900,1,2
2761,Cass County Sheriff's Department,sheriff,MN,27,Minnesota,MN01100,1,1
1273,Cass County Sheriff's Department,sheriff,MO,29,Missouri,MO01900,1,2
1464,Cass County Sheriff's Office,sheriff,NE,31,Nebraska,NB01300,1,2
2983,Cass County Sheriff's Office,sheriff,TX,48,Texas,TX03400,1,1
2207,Casselberry Police Department,local_police,FL,12,Florida,FL05902,1,1
7054,Castle Rock Police Department,local_police,CO,08,Colorado,CO01801,1,1
28854,Catahoula Correctional Center,local_other,LA,22,Louisiana,,0,1
18,Catasauqua Police Department,local_police,PA,42,Pennsylvania,PA03902,1,2
1544,Catawba County Sheriff's Department,sheriff,NC,37,North Carolina,NC01800,1,4
878,Cathedral City Police Department,local_police,CA,06,California,CA03325,1,3
1058,Catoosa County Sheriff's Office,sheriff,GA,13,Georgia,GA02300,1,4
921,Cayce Police Department,local_police,SC,45,South Carolina,SC03202,1,1
279,Cecil County Sheriff's Office,sheriff,MD,24,Maryland,MD00800,1,4
2629,Cedar City Police Department,local_police,UT,49,Utah,UT01101,1,1
7117,Cedar County Sheriff's Office,sheriff,MO,29,Missouri,MO02000,1,1
872,Cedar Rapids Police Department,local_police,IA,19,Iowa,IA05701,1,5
7146,Celina Police Department,local_police,OH,39,Ohio,OH05401,1,1
3188,Celina Police Department,local_police,TX,48,Texas,TX04302,1,1
1798,Centerville City Police Department,local_police,UT,49,Utah,UT00604,1,1
3268,Centerville Police Department,local_police,IA,19,Iowa,IA00401,1,1
7209,Centralia Police Department,local_police,IL,17,Illinois,IL06102,1,1
2503,Centralia Police Department,local_police,WA,53,Washington,WA02101,1,2
2,Ceres Police Department,local_police,CA,06,California,CA05001,1,4
7237,Chadron Police Department,local_police,NE,31,Nebraska,NB02301,1,1
1509,Chambersburg Police Department,local_police,PA,42,Pennsylvania,PA02801,1,1
660,Chambers County Sheriff's Office,sheriff,TX,48,Texas,TX03600,1,2
2051,Chamblee Police Department,local_police,GA,13,Georgia,GA04404,1,4
693,Champaign Police Department,local_police,IL,17,Illinois,IL01001,1,2
195,Chandler Police Department,local_police,AZ,04,Arizona,AZ00705,1,14
3204,Chanute Police Department,local_police,KS,20,Kansas,KS06701,1,1
2792,Charles County Sheriff's Office,sheriff,MD,24,Maryland,MD00900,1,2
535,Charleston County Sheriff's Office,sheriff,SC,45,South Carolina,SC01000,1,7
538,Charleston Police Department,local_police,SC,45,South Carolina,SC01001,1,3
1906,Charleston Police Department,local_police,WV,54,West Virginia,WV02002,1,6
2608,Charlevoix County Sheriff's Office,sheriff,MI,26,Michigan,MI15115,1,1
1671,Charlotte County Sheriff's Office,sheriff,FL,12,Florida,FL00800,1,6
354,Charlotte Mecklenburg Police Department,local_police,NC,37,North Carolina,NC06001,1,27
1912,Charlottesville Police Department,local_police,VA,51,Virginia,VA10200,1,1
654,Chattanooga Police Department,local_police,TN,47,Tennessee,TN03301,1,11
7353,Chattooga County Sheriff's Office,sheriff,GA,13,Georgia,GA02700,1,1
687,Chaves County Sheriff's Department,sheriff,NM,35,New Mexico,NM00300,1,6
2425,Cheatham County Sheriff's Office,sheriff,TN,47,Tennessee,TN01100,1,2
3438,Cheboygan County Sheriff's Office,sheriff,MI,26,Michigan,MI16116,1,1
3595,Checotah Police Department,local_police,OK,40,Oklahoma,OK04601,1,1
1146,Cheektowaga Police Department,local_police,NY,36,New York,NY01455,1,1
28846,Chefornak Tribal Police Department,local_other,AK,02,Alaska,,0,1
7363,Chehalis Tribal Police,local_police,WA,53,Washington,WADI067,1,1
2286,Cheney Police Department,local_police,WA,53,Washington,WA03201,1,1
2957,Cherokee County Sheriff's Office,sheriff,GA,13,Georgia,GA02800,1,4
895,Cherokee County Sheriff's Office,sheriff,OK,40,Oklahoma,OK01100,1,2
2283,Cherokee County Sheriff's Office,sheriff,SC,45,South Carolina,SC01100,1,1
3007,Cherokee County Sheriff's Office,sheriff,TX,48,Texas,TX03700,1,1
3487,Cherokee Multi-Agency Narcotics Squad,local_other,GA,13,Georgia,,0,1
2617,Cherokee Nation Marshal Service,other,OK,40,Oklahoma,OK01112,1,3
7388,Cherokee Police Department,local_police,AL,01,Alabama,AL02004,1,1
7392,Cherokee Tribal Police Department,local_police,NC,37,North Carolina,NC08702,1,1
7406,Cherryville Police Department,local_police,NC,37,North Carolina,NC03603,1,1
1237,Chesapeake Police Department,local_police,VA,51,Virginia,VA10300,1,2
2081,Chester County Sheriff's Department,sheriff,SC,45,South Carolina,SC01200,1,2
746,Chester County Sheriff's Office,sheriff,PA,42,Pennsylvania,PA01545,1,1
2009,Chesterfield County Police Department,local_police,VA,51,Virginia,VA02101,1,4
1265,Chesterfield County Sheriff's Department,sheriff,SC,45,South Carolina,SC01300,1,1
2674,Chesterfield Police Department,local_police,MO,29,Missouri,MO0959A,1,1
1081,Chester Police Department,local_police,PA,42,Pennsylvania,PA02304,1,4
7459,Chetek Police Department,local_police,WI,55,Wisconsin,WI00303,1,1
2553,Cheviot Police Department,local_police,OH,39,Ohio,OH03105,1,1
658,Cheyenne Police Department,local_police,WY,56,Wyoming,WY01101,1,4
2865,Chicago Heights Police Department,local_police,IL,17,Illinois,IL01619,1,1
265,Chicago Police Department,local_police,IL,17,Illinois,ILCPD00,1,54
2032,Chickasaw County Sheriff's Office,sheriff,IA,19,Iowa,IA01900,1,1
7480,Chickasaw County Sheriff's Office,sheriff,MS,28,Mississippi,MS00900,1,1
436,Chickasha Police Department,local_police,OK,40,Oklahoma,OK02601,1,3
912,Chico Police Department,local_police,CA,06,California,CA00402,1,4
2118,Childress County Sheriff's Department,sheriff,TX,48,Texas,TX03800,1,1
7496,Chillicothe Police Department,local_police,IL,17,Illinois,IL07203,1,1
